filepath,speaker,label,dataset
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/OhsEQnnQ8ps_Senator_Michael_McDowell_-_speech_from_9_May_2019__652412f136.wav,michael mcdowell,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/A-rWph-D_U8_Senator_Michael_McDowell_-_speech_from_21_May_2019__cf9a156b81.wav,michael mcdowell,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/K8XgVB9GQO4_Michael_McDowell_-_speech_from__17_Apr_2019__92e319f11a.wav,michael mcdowell,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/DzpyPGor3Y4_Michael_McDowell_-_speech_from__10_Apr_2019__2feb929279.wav,michael mcdowell,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/yi_utE_FetE_Michael_McDowell_-_speech_from__17_Apr_2019__0dbbb5a47e.wav,michael mcdowell,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/_M2MhvvNiyo_Senator_Michael_McDowell_-_speech_from_-_14_May_20__cf40796fb3.wav,michael mcdowell,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/7rhvxc5zXO4_Michael_McDowell_-_speech_from__17_Apr_2019__2a619ac434.wav,michael mcdowell,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/2enPFMgX3Sg_Senator_Michael_McDowell_-_speech_from_11_Jun_2019__ddcf1a66b3.wav,michael mcdowell,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/FEGHge6y2DQ_Senator_Michael_McDowell_-_speech_from_28_May_2019__77e633bc40.wav,michael mcdowell,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/fxr24mV2LQg_Deputy_Michael_McGrath_-_Topical_Issues_-_10_04_20__72b1402ff1.wav,michael mcgrath,Munster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/QO38OjKV5fg_Deputy_Michael_McGrath_-_Priority_Questions_-_05_0__c99a1022ef.wav,michael mcgrath,Munster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/fPcRIZ1sPvU_Deputy_Michael_McGrath_-_Government_Business_-_18___1533058ce4.wav,michael mcgrath,Munster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/0RPPSWMm04E_Deputy_Michael_McGrath_-_Priority_Questions_-_19_J__6253d77793.wav,michael mcgrath,Munster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/XJcemFh4pVk_Deputy_Michael_McGrath_-_Government_Business_-_14___9e7a12d806.wav,michael mcgrath,Munster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/Lpvnh_pBiu4_Deputy_Michael_Moynihan_-_Other_Questions_-_07_03___33c94b4dfd.wav,michael moynihan,Munster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/3DOiPTgcYyE_Deputy_Michael_Moynihan_-_Questions_on_Promised_Le__bb7e1c0c88.wav,michael moynihan,Munster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/i7zI8FLEnBg_Deputy_Michael_Moynihan_-_Private_Members__Busines__3d6c2bb3ca.wav,michael moynihan,Munster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/WNfrJv1tug8_Deputy_Micheál_Martin_-_Leaders__Questions_-_17_Se__e1d3bd12d3.wav,micheal martin,Munster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/igAyI6C91Gw_Deputy_Micheál_Martin_-_Leaders__Questions_-_05_03__a3e699b4ef.wav,micheal martin,Munster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/au72Cc9RCOw_Deputy_Micheál_Martin_-_Leaders__Questions_-_14_Ma__96271db09a.wav,micheal martin,Munster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/_a2srYgXOl8_Deputy_Micheál_Martin_-_Leaders__Questions_-_19_Ju__838b2e5f91.wav,micheal martin,Munster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/j6oYmcdLqgM_Senator_Michelle_Mulherin_-_Order_of_Business_-_8___710d8c6dbe.wav,michelle mulherin,Connacht,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/g8o_RQ3JmVA_Senator_Michelle_Mulherin_-_speech_from_25_Sep_201__8f7712cfa5.wav,michelle mulherin,Connacht,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/2hYD-yru6Ms_Senator_Michelle_Mulherin_-_speech_from_21_May_201__11154bb4fc.wav,michelle mulherin,Connacht,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/BxrGlVtJv14_Michelle_Mulherin_-_speech_from__18_Apr_2019__3982797c60.wav,michelle mulherin,Connacht,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/6Qn5as1WUc4_Senator_Michelle_Mulherin_-_Order_of_Business_-_15__fdb4d04488.wav,michelle mulherin,Connacht,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/7o1zmu4zYWg_Michelle_Mulherin_-_speech_from__10_Apr_2019__c2d94ab6a0.wav,michelle mulherin,Connacht,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/2g2mvvCyi_0_Senator_Michelle_Mulherin_-_speech_from_26_Jun_201__39c5782516.wav,michelle mulherin,Connacht,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/Xv2KBo_ZfqA_Senator_Michelle_Mulherin_-_speech_from_28_May_201__6006dac932.wav,michelle mulherin,Connacht,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/x8Hrih3B6ag_Senator_Michelle_Mulherin_-_speech_from_11_Jun_201__6e9f511202.wav,michelle mulherin,Connacht,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/jO7uo3GAXCk_Michelle_Mulherin_-_speech_from__17_Apr_2019__bf559a31f0.wav,michelle mulherin,Connacht,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/IA1lS4jNiDc_Deputy_Gino_Kenny_-_Government_Business_-_18_04_20__5348d7ff67.wav,gino kenny,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/pqdsrIbI_Tc_Deputy_Gino_Kenny_-_Private_Members__Business_-_07__b98c99af5a.wav,gino kenny,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/fN75aCHdD3A_Deputy_Gino_Kenny_-_Questions_on_Promised_Legislat__c70f10cc5b.wav,gino kenny,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/u444nfOpONw_Deputy_Jack_Chambers_-_Other_Questions_-_13_03_201__1fca091344.wav,jack chambers,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/Z0iGJ4_BMqA_Deputy_Mick_Wallace_-_Government_Business_-_27_Jun__7461fb3320.wav,mick wallace,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/C9e6RVUjSnM_Deputy_Mick_Wallace_-_Government_Business_-_11_04___eedbb04941.wav,mick wallace,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/hwS_mE0KCrg_Deputy_Mick_Wallace_-_Private_Members__Business_-___9d07579df5.wav,mick wallace,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/bbTn7GI6LWQ_Deputy_Mick_Wallace_-_Government_Business_-_27_03___5552a175d6.wav,mick wallace,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/c3XR4qe5Qas_Deputy_Mick_Wallace_-_Priority_Questions_-_18_04_2__cfb5bb06b1.wav,mick wallace,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/YLC_wODxciQ_Deputy_Mick_Wallace_-_Other_Questions_-_16_04_2019__48835980eb.wav,mick wallace,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/pIk4LdWo50Q_Deputy_Mick_Wallace_-_Other_Questions_-_13_Jun_201__5ea9ed77bf.wav,mick wallace,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/xXXWIoB6A84_Deputy_Mick_Wallace_-_Government_Business_-_12_Jun__fe01614781.wav,mick wallace,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/Zpx9ePhKjuo_Deputy_Mick_Wallace_-_Other_Questions_-_26_03_2019__2fbc2e36f6.wav,mick wallace,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/5zRR9wLswcI_Deputy_Mick_Wallace_-_Private_Members__Business_-___2dc6c22f31.wav,mick wallace,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/f8W71BWfgcw_Deputy_Mick_Wallace_-_Other_Questions_-_11_Jun_201__481c44b150.wav,mick wallace,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/NqrZPBqmflA_Deputy_Mick_Wallace_-_Government_Business_-_17_04___9bde6df07c.wav,mick wallace,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/MjSMn4fSUic_Deputy_Mick_Wallace_-_Leaders__Questions_-_10_04_2__3eb4abbe3d.wav,mick wallace,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/qhvT8rti62A_Deputy_Mick_Wallace_-_Private_Members__Business_-___c430e0cde6.wav,mick wallace,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/r6I-iWTIVfA_Deputy_Mick_Wallace_-_Government_Business_-_16_04___788c7b7983.wav,mick wallace,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/36ZufxygB2A_Deputy_Mick_Wallace_-_Government_Business_-_17_04___5dca4b42d3.wav,mick wallace,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/mBNSZsSTuVs_Deputy_Mick_Wallace_-_Government_Business_-_27_03___f6e316b174.wav,mick wallace,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/ic68bhjO88s_Deputy_Mick_Wallace_-_Private_Members__Business_-___24742f85a5.wav,mick wallace,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/o-6CuuMZ400_Deputy_Mick_Wallace_-_Government_Business_-_17_04___644a842355.wav,mick wallace,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/RkHGtVM7nHs_Deputy_Mick_Wallace_-_Leaders__Questions_-_22_May___4fcc1497b7.wav,mick wallace,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/CZDlwzD5kPI_Deputy_Mick_Wallace_-_Government_Business_-_17_04___1e3bdf2a7b.wav,mick wallace,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/rCFUR_tv568_Deputy_Mick_Wallace_-_Other_Questions_-_12_Jun_201__978451e81e.wav,mick wallace,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/136-YK2DNLA_Deputy_Mick_Wallace_-_Other_Questions_-_17_04_2019__a80a876cbb.wav,mick wallace,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/qpTSpmF7PrI_Deputy_Mick_Wallace_-_Topical_Issues_-_13_Jun_2019__f29a17c4eb.wav,mick wallace,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/HLp5YlkMpDk_Deputy_Neale_Richmond___speech_from_02_Sep_2020__6e53d621b3.wav,neale richmond,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/azLrt3LQZ0Y_Senator_Neale_Richmond_-_speech_from_2_Jul_2019__c9293a28c6.wav,neale richmond,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/1CBtA_a_Mmo_Senator_Neale_Richmond_-_speech_from_16_May_2019__d31795fc60.wav,neale richmond,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/jRJO6-xo_Dk_Senator_Neale_Richmond_-_speech_from_11_Jun_2019__8c71a31188.wav,neale richmond,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/wKPNf38c8TQ_Deputy_Neale_Richmond_-_speech_from_5_Mar_2020__0de79a194b.wav,neale richmond,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/nFJxreyXIIY_Deputy_Neale_Richmond_-_speech_from_24_Nov_2020__9d070ca14d.wav,neale richmond,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/OH-qXdj7FSw_Neale_Richmond_-_speech_from__10_Apr_2019__7fe95145de.wav,neale richmond,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/oRiLd-LDeeY_Deputy_Neale_Richmond_-_speech_from_16_Dec_2020__5042ed3abb.wav,neale richmond,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/JLyPKLy2_80_Deputy_Neale_Richmond_-_speech_from_21_Jul_2020__039508d974.wav,neale richmond,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/PZUuKL562Tw_Senator_Neale_Richmond_-_speech_from_1_Oct_2019__3ebf9c66dd.wav,neale richmond,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/AKEHarjKcrI_Senator_Ned_O_Sullivan_-_speech_from_9_Jul_2019__5bf54d0185.wav,ned o'sullivan,Munster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/0bOvVQWMx6Y_Senator_Ned_O_Sullivan_-_speech_from_24_Sep_2019__767dce54d5.wav,ned o'sullivan,Munster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/ffVmv4dQVUs_Deputy_Niall_Collins_-_Questions_on_Promised_Legis__cef5491b79.wav,niall collins,Munster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/tx1dM46XaLg_Deputy_Niall_Collins_-_Order_of_Business_-_12_03_2__827cbdad73.wav,niall collins,Munster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/1Yqu_YRsefs_Deputy_Niall_Collins_-_Priority_Questions_-_17_Sep__b5ae10d3f6.wav,niall collins,Munster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/Nsa76OrlGMk_Deputy_Niall_Collins_-_Questions_on_Promised_Legis__fd975dafc6.wav,niall collins,Munster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/vbYmgj2RZmo_Senator_Niall_Ó_Donnghaile_-_speech_from_11_Jun_20__4070b9a1aa.wav,niall o donnghaile,Ulster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/Lc9LepOzjBw_Senator_Niall_Ó_Donnghaile_-_speech_from_24_Sep_20__ac7657af3a.wav,niall o donnghaile,Ulster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/rWAQugYUKBI_Senator_Niall_Ó_Donnghaile_-_Order_of_Business_-_1__61ec127485.wav,niall o donnghaile,Ulster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/e605v2q_pnI_Senator_Niall_Ó_Donnghaile_-_speech_from_19_Jun_20__989a595f35.wav,niall o donnghaile,Ulster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/bLrbDx7fSBY_Senator_Niall_Ó_Donnghaile-_speech_from_12_Jul_201__c9fe1b27ce.wav,niall o donnghaile,Ulster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/Yex98j2cewQ_Deputy_Jack_Chambers_-_Private_Members__Business_-__5536922df3.wav,jack chambers,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/dAgbtWquIug_Deputy_Jack_Chambers_-_Private_Members__Business_-__6bf04b3e86.wav,jack chambers,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/STNMnWiaS-Y_Deputy_Catherine_Martin_-_Order_of_Business_-_12_0__341390ca23.wav,catherine martin,Ulster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/5ZaEEGSr1RI_Deputy_Catherine_Martin_-_Government_Business_-_19__9a0330dfb2.wav,catherine martin,Ulster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/Rep3-9z6uyE_Deputy_Noel_Grealish_-_Questions_on_Promised_Legis__0592129878.wav,noel grealish,Connacht,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/tG0ywlUiKWE_Deputy_Noel_Grealish_-_Private_Members__Business_-__0cb281c6cd.wav,noel grealish,Connacht,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/S1_WxGElu_o_Deputy_Noel_Rock_-_Topical_Issues_-_21_May_2019__3df4978719.wav,noel rock,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/X9lYy3YxZng_Deputy_Noel_Rock_-_Topical_Issues_-_9_Jul_2019__4d76a721f3.wav,noel rock,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/1IfEguTfDGc_Deputy_Noel_Rock_-_Topical_Issues_-_07_03_2019__1ef753487b.wav,noel rock,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/BEhk7gyZUwo_Senator_Paddy_Burke_-_speech_from_24_Sep_2019__06f4c81aa4.wav,paddy burke,Connacht,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/R5sF0ZGQiEs_Senator_Paddy_Burke_-_speech_from_11_Jun_2019__8c4fa55843.wav,paddy burke,Connacht,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/PsmlIoae_-0_Paddy_Burke_-_speech_from__09_Apr_2019__002cb1d026.wav,paddy burke,Connacht,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/ADpM7_Uci5o_Senator_Paddy_Burke_-_speech_from_28_May_2019__4d12787a66.wav,paddy burke,Connacht,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/5GGhL2VtDNE_Senator_Paddy_Burke_-_speech_from_10_Jul_2019__5347426dd1.wav,paddy burke,Connacht,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/c99pOiugyXw_Senator_Pádraig_Céidigh_-_speech_from_29_May_2019__1b2b6588ee.wav,padraig ceidigh,Connacht,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/lL97jzS0OhE_Senator_Pádraig_MacLochlainn_-_speech_from_21_May___976741e6af.wav,padraig maclochlainn,Other,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/DMbwlPAxES0_Senator_Pádraig_MacLochlainn_-_speech_from_26_Jun___2bf754e769.wav,padraig maclochlainn,Other,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/FoREvrYZUWM_Senator_Pádraig_MacLochlainn_-_speech_from_13_Jun___63ade098a0.wav,padraig maclochlainn,Other,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/y7eg2mfZxDU_Senator_Pádraig_MacLochlainn_-_speech_from_25_Sep___b5033a3e91.wav,padraig maclochlainn,Other,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/8RDnaigsMq4_Senator_Pádraig_MacLochlainn_-_speech_from_29_May___87b0ebd402.wav,padraig maclochlainn,Other,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/AXzPOuysF9I_Pádraig_MacLochlainn_-_speech_from__18_Apr_2019__83a86ff8dd.wav,padraig maclochlainn,Other,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/jakK5p4hmAI_Pádraig_Ó_Céidigh_-_speech_from__09_Apr_2019__adf5851f46.wav,padraig o ceidigh,Connacht,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/3R9rclfry-k_Senator_Pádraig_Ó_Céidigh_-_speech_from_9_Jul_2019__c62cc1f41e.wav,padraig o ceidigh,Connacht,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/nWzqu8JSkI0_Senator_Pádraig_Ó_Céidigh_-_speech_from_25_Sep_201__5754aeaf28.wav,padraig o ceidigh,Connacht,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/jLLFuPlO0vk_Pádraig_Ó_Céidigh_-_speech_from__17_Apr_2019__5f06f2aedf.wav,padraig o ceidigh,Connacht,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/qdQAvAmuOl0_Pádraig_Ó_Céidigh_-_speech_from__09_Apr_2019__849531d323.wav,padraig o ceidigh,Connacht,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/a9BoVBc1GJM_Senator_Pádraig_Ó_Céidigh_-_speech_from_13_Jun_201__5335dacc49.wav,padraig o ceidigh,Connacht,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/XWtCIObcOYM_Deputy_Catherine_Martin_-_Private_Members__Busines__cd9ed80fc2.wav,catherine martin,Ulster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/BKCY8JW4XuI_Deputy_Pat_Buckley_-_Government_Business_-_17_Sep___957fcac790.wav,pat buckley,Munster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/43DC2N6Kqv4_Deputy_Pat_Casey_-_Private_Members__Business_-_14___0db5772aa9.wav,pat casey,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/mACUM8utCRU_Deputy_Pat_Casey_-_Private_Members__Business_-_18___3ed7de8e7e.wav,pat casey,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/h1dK0pit-3c_Deputy_Pat_Casey_-_Private_Members__Business_-_10___2ac3befdae.wav,pat casey,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/Ln8GDH0XO1I_Deputy_Pat_Deering_-_Topical_Issues_-_12_Jun_2019__1b656de7a8.wav,pat deering,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/RWR4I6N7bZ8_Deputy_Pat_Deering_-_Other_Questions_-_9_May_2019__a42dceac80.wav,pat deering,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/M1vd8NL_vyI_Deputy_Pat_Deering_-_Other_Questions_-_07_03_2019__73479a5114.wav,pat deering,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/fRGVZLhcliE_Deputy_Pat_Deering_-_Private_Members__Business_-_2__ad14a8f3c5.wav,pat deering,Leinster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/ncUOV_kZ4HE_Deputy_Pat_the_Cope_Gallagher_-_Priority_Questions__afe15f334b.wav,pat the cope gallagher,Ulster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/uzaLue3wMfM_Deputy_Pat_the_Cope_Gallagher_-_Private_Members__B__5e5bd2a9ba.wav,pat the cope gallagher,Ulster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/xbYZcIExYVM_Deputy_Pat_the_Cope_Gallagher_-_Other_Questions_-___a91ebfbeb4.wav,pat the cope gallagher,Ulster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/rK63zGcC1eE_Deputy_Pat_the_Cope_Gallagher_-_Other_Questions_-___0a0d7aab90.wav,pat the cope gallagher,Ulster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/xR9VxH5P2Pw_Senator_Paudie_Coffey_-_speech_from_-_14_May_2019__c893150cd3.wav,paudie coffey,Munster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/0Kkn-SUNtmU_Senator_Paudie_Coffey_-_speech_from_26_Sep_2019__1b923b4100.wav,paudie coffey,Munster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/bEgMqIMxdMA_Paudie_Coffey_-_speech_from__17_Apr_2019__8f52389874.wav,paudie coffey,Munster,DAIL
/Users/cianan/Documents/College/GitHub/FYP/Data/segments_clean_lufs10s/pfbe_RoVcwM_Senator_Paudie_Coffey_-_speech_from_9_Jul_2019__0426685496.wav,paudie coffey,Munster,DAIL
